Product_ID,Warehouse_ID,Snapshot_Date,Stock_On_Hand,Reorder_Level,Safety_Stock,Units_Received,Units_Shipped,Days_Of_Supply,Stockout_Flag,Inventory_Value,Reorder_Status,Stock_Health,COGS_for_Product,Inventory_Turnover,Days_Inventory_On_Hand
PRD1070,WH11,2024-09-30,2086,453,211,816,568,110.2,0,188741.28,OK,Healthy,613997.28,294.3419367,1.240054353
PRD1070,WH11,2024-10-31,1605,453,211,428,700,68.8,0,145220.4,OK,Healthy,613997.28,382.5528224,0.954116605
PRD1070,WH11,2024-11-30,1909,453,211,531,206,278,0,172726.32,OK,Healthy,613997.28,321.6329387,1.134834018
PRD1070,WH11,2024-12-31,2341,453,211,324,280,250.8,0,211813.68,OK,Healthy,613997.28,262.2799146,1.391642973
PRD1070,WH10,2024-01-31,1413,567,232,827,656,64.6,0,127848.24,OK,Healthy,613997.28,434.5345223,0.839979291
PRD1070,WH10,2024-02-29,1585,567,232,813,432,110.1,0,143410.8,OK,Healthy,613997.28,387.3799874,0.942227301
PRD1070,WH10,2024-03-31,2440,567,232,92,68,1076.5,0,220771.2,OK,Healthy,613997.28,251.6382295,1.450495025
PRD1070,WH10,2024-04-30,2761,567,232,318,231,358.6,0,249815.28,OK,Healthy,613997.28,222.3822093,1.641318346
PRD1070,WH10,2024-05-31,1737,567,232,269,226,230.6,0,157163.76,OK,Healthy,613997.28,353.4814508,1.032586008
PRD1070,WH10,2024-06-30,2211,567,232,523,224,296.1,0,200051.28,OK,Healthy,613997.28,277.7011669,1.3143625
PRD1070,WH10,2024-07-31,2325,567,232,243,380,183.6,0,210366,OK,Healthy,613997.28,264.0848516,1.38213153
PRD1070,WH10,2024-08-31,1428,567,232,26,417,102.7,0,129205.44,OK,Healthy,613997.28,429.970084,0.848896269
PRD1070,WH10,2024-09-30,2743,567,232,537,581,141.6,0,248186.64,OK,Healthy,613997.28,223.8415166,1.630617973
PRD1070,WH10,2024-10-31,2189,567,232,491,691,95,0,198060.72,OK,Healthy,613997.28,280.4921334,1.301284266
PRD1070,WH10,2024-11-30,2111,567,232,671,287,220.7,0,191003.28,OK,Healthy,613997.28,290.8561251,1.254915983
PRD1070,WH10,2024-12-31,2114,567,232,302,689,92,0,191274.72,OK,Healthy,613997.28,290.443368,1.256699378
PRD1070,WH19,2024-01-31,831,193,149,217,426,58.5,0,75188.88,OK,Healthy,613997.28,738.8655596,0.49400056
PRD1070,WH19,2024-02-29,1112,193,149,286,342,97.5,0,100613.76,OK,Healthy,613997.28,552.1558273,0.661045274
PRD1070,WH19,2024-03-31,818,193,149,393,234,104.9,0,74012.64,OK,Healthy,613997.28,750.6079218,0.486272512
PRD1070,WH19,2024-04-30,932,193,149,63,229,122.1,0,84327.36,OK,Healthy,613997.28,658.7953648,0.554041542
PRD1070,WH19,2024-05-31,1085,193,149,141,310,105,0,98170.8,OK,Healthy,613997.28,565.8961106,0.644994714
PRD1070,WH19,2024-06-30,994,193,149,3,314,95,0,89937.12,OK,Healthy,613997.28,617.703501,0.590898383
PRD1070,WH19,2024-07-31,1237,193,149,343,166,223.6,0,111923.76,OK,Healthy,613997.28,496.3599677,0.73535342
PRD1070,WH19,2024-08-31,1170,193,149,438,161,218,0,105861.6,OK,Healthy,613997.28,524.784,0.695524254
PRD1070,WH19,2024-09-30,818,193,149,81,313,78.4,0,74012.64,OK,Healthy,613997.28,750.6079218,0.486272512
PRD1070,WH19,2024-10-31,1382,193,149,491,394,105.2,0,125043.36,OK,Healthy,613997.28,444.2816787,0.821550871
PRD1070,WH19,2024-11-30,1119,193,149,278,3,1119,0,101247.12,OK,Healthy,613997.28,548.7017694,0.66520653
PRD1070,WH19,2024-12-31,1172,193,149,230,46,764.3,0,106042.56,OK,Healthy,613997.28,523.8884642,0.696713184
PRD1070,WH07,2024-01-31,1787,622,200,635,432,124.1,0,161687.76,OK,Healthy,613997.28,343.5910912,1.062309266
PRD1070,WH07,2024-02-29,2201,622,200,721,370,178.5,0,199146.48,OK,Healthy,613997.28,278.9628714,1.308417848
PRD1070,WH07,2024-03-31,1961,622,200,209,185,318,0,177431.28,OK,Healthy,613997.28,313.1041713,1.165746207
PRD1070,WH07,2024-04-30,2089,622,200,65,448,139.9,0,189012.72,OK,Healthy,613997.28,293.9192341,1.241837749
PRD1070,WH07,2024-05-31,1417,622,200,655,3,1417,0,128210.16,OK,Healthy,613997.28,433.3078899,0.842357152
PRD1070,WH07,2024-06-30,2507,622,200,603,117,642.8,0,226833.36,OK,Healthy,613997.28,244.9131552,1.490324192
PRD1070,WH07,2024-07-31,1734,622,200,110,505,103,0,156892.32,OK,Healthy,613997.28,354.0930104,1.030802612
PRD1070,WH07,2024-08-31,2776,622,200,802,484,172.1,0,251172.48,OK,Healthy,613997.28,221.1805764,1.650235324
PRD1070,WH07,2024-09-30,2415,622,200,663,559,129.6,0,218509.2,OK,Healthy,613997.28,254.2431801,1.435633396
PRD1070,WH07,2024-10-31,1393,622,200,416,765,54.6,0,126038.64,OK,Healthy,613997.28,440.7733525,0.828089988
PRD1070,WH07,2024-11-30,1540,622,200,870,686,67.3,0,139339.2,OK,Healthy,613997.28,398.6995325,0.915476368
PRD1070,WH07,2024-12-31,1943,622,200,295,617,94.5,0,175802.64,OK,Healthy,613997.28,316.0047761,1.155045833
PRD1070,WH05,2024-01-31,1691,404,148,317,388,130.7,0,153001.68,OK,Healthy,613997.28,363.0971496,1.00524061
PRD1070,WH05,2024-02-29,1797,404,148,333,534,101,0,162592.56,OK,Healthy,613997.28,341.6790651,1.068253918
PRD1070,WH05,2024-03-31,2316,404,148,678,525,132.3,0,209551.68,OK,Healthy,613997.28,265.1110881,1.376781343
PRD1070,WH05,2024-04-30,1173,404,148,628,309,113.9,0,106133.04,OK,Healthy,613997.28,523.4418414,0.697307649
PRD1070,WH05,2024-05-31,1495,404,148,618,145,309.3,0,135267.6,OK,Healthy,613997.28,410.7005217,0.888725435
PRD1070,WH05,2024-06-30,1206,404,148,76,319,113.4,0,109118.88,OK,Healthy,613997.28,509.118806,0.716925
PRD1070,WH05,2024-07-31,2287,404,148,506,381,180.1,0,206927.76,OK,Healthy,613997.28,268.4727941,1.359541853
PRD1070,WH05,2024-08-31,1705,404,148,551,328,155.9,0,154268.4,OK,Healthy,613997.28,360.1157067,1.013563122
PRD1070,WH05,2024-09-30,2358,404,148,454,60,1179,0,213351.84,OK,Healthy,613997.28,260.3890076,1.401748881
PRD1070,WH05,2024-10-31,2110,404,148,257,29,2110,0,190912.8,OK,Healthy,613997.28,290.9939716,1.254321518
PRD1070,WH05,2024-11-30,1242,404,148,589,609,61.2,0,112376.16,OK,Healthy,613997.28,494.3617391,0.738325746
PRD1070,WH05,2024-12-31,1091,404,148,682,162,202,0,98713.68,OK,Healthy,613997.28,562.7839413,0.648561505
PRD1070,WH17,2024-01-31,1288,408,165,282,214,180.6,0,116538.24,OK,Healthy,613997.28,476.7059627,0.765671144
PRD1070,WH17,2024-02-29,1963,408,165,407,631,93.3,0,177612.24,OK,Healthy,613997.28,312.7851656,1.166935137
PRD1070,WH17,2024-03-31,1800,408,165,668,37,1459.5,0,162864,OK,Healthy,613997.28,341.1096,1.070037314
PRD1070,WH17,2024-04-30,2191,408,165,131,380,173,0,198241.68,OK,Healthy,613997.28,280.2360931,1.302473197
PRD1070,WH17,2024-05-31,1441,408,165,528,320,135.1,0,130381.68,OK,Healthy,613997.28,426.0911034,0.856624316
PRD1070,WH17,2024-06-30,2262,408,165,336,185,366.8,0,204665.76,OK,Healthy,613997.28,271.44,1.344680224
PRD1070,WH17,2024-07-31,1208,408,165,359,64,566.2,0,109299.84,OK,Healthy,613997.28,508.275894,0.71811393
PRD1070,WH17,2024-08-31,1419,408,165,421,120,354.8,0,128391.12,OK,Healthy,613997.28,432.697167,0.843546082
PRD1070,WH17,2024-09-30,2169,408,165,147,595,109.4,0,196251.12,OK,Healthy,613997.28,283.0785062,1.289394963
PRD1070,WH17,2024-10-31,1575,408,165,328,289,163.5,0,142506,OK,Healthy,613997.28,389.8395429,0.936282649
PRD1070,WH17,2024-11-30,1671,408,165,28,90,557,0,151192.08,OK,Healthy,613997.28,367.4430162,0.993351306
PRD1070,WH17,2024-12-31,2308,408,165,462,621,111.5,0,208827.84,OK,Healthy,613997.28,266.0300173,1.372025622
PRD1070,WH01,2024-01-31,1619,447,224,370,580,83.7,0,146487.12,OK,Healthy,613997.28,379.2447684,0.962439117
PRD1070,WH01,2024-02-29,2214,447,224,533,575,115.5,0,200322.72,OK,Healthy,613997.28,277.324878,1.316145896
PRD1070,WH01,2024-03-31,1252,447,224,245,261,143.9,0,113280.96,OK,Healthy,613997.28,490.4131629,0.744270398
PRD1070,WH01,2024-04-30,1826,447,224,197,491,111.6,0,165216.48,OK,Healthy,613997.28,336.2526177,1.085493408
PRD1070,WH01,2024-05-31,1971,447,224,45,174,339.8,0,178336.08,OK,Healthy,613997.28,311.5156164,1.171690858
PRD1070,WH01,2024-06-30,1074,447,224,294,70,460.3,0,97175.52,OK,Healthy,613997.28,571.692067,0.638455597
PRD1070,WH01,2024-07-31,1487,447,224,45,359,124.3,0,134543.76,OK,Healthy,613997.28,412.910074,0.883969714
PRD1070,WH01,2024-08-31,2215,447,224,172,518,128.3,0,200413.2,OK,Healthy,613997.28,277.1996749,1.316740361
PRD1070,WH01,2024-09-30,1193,447,224,243,373,96,0,107942.64,OK,Healthy,613997.28,514.666622,0.709196953
PRD1070,WH01,2024-10-31,1750,447,224,627,423,124.1,0,158340,OK,Healthy,613997.28,350.8555886,1.040314055
PRD1070,WH01,2024-11-30,1201,447,224,248,207,174.1,0,108666.48,OK,Healthy,613997.28,511.238368,0.713952674
PRD1070,WH01,2024-12-31,1605,447,224,60,49,982.7,0,145220.4,OK,Healthy,613997.28,382.5528224,0.954116605
PRD1071,WH04,2024-01-31,1458,333,156,434,225,194.4,0,76705.38,OK,Healthy,606593.3,416.0447874,0.877309393
PRD1071,WH04,2024-02-29,788,333,156,134,60,394,0,41456.68,OK,Healthy,606593.3,769.7884518,0.474156243
PRD1071,WH04,2024-03-31,1016,333,156,255,89,342.5,0,53451.76,OK,Healthy,606593.3,597.0406496,0.611348658
PRD1071,WH04,2024-04-30,1124,333,156,418,245,137.6,0,59133.64,OK,Healthy,606593.3,539.6737544,0.676334539
PRD1071,WH04,2024-05-31,921,333,156,451,39,708.5,0,48453.81,OK,Healthy,606593.3,658.6246471,0.554185152
PRD1071,WH04,2024-06-30,1188,333,156,128,388,91.9,0,62500.68,OK,Healthy,606593.3,510.6004209,0.714844691
PRD1071,WH04,2024-07-31,1083,333,156,246,235,138.3,0,56976.63,OK,Healthy,606593.3,560.1046168,0.651663973
PRD1071,WH04,2024-08-31,796,333,156,281,14,796,0,41877.56,OK,Healthy,606593.3,762.0518844,0.478970012
PRD1071,WH04,2024-09-30,835,333,156,316,200,125.2,0,43929.35,OK,Healthy,606593.3,726.4590419,0.502437135
PRD1071,WH04,2024-10-31,1163,333,156,6,95,367.3,0,61185.43,OK,Healthy,606593.3,521.5763543,0.699801663
PRD1071,WH04,2024-11-30,853,333,156,357,395,64.8,0,44876.33,OK,Healthy,606593.3,711.1293083,0.513268116
PRD1071,WH04,2024-12-31,1259,333,156,25,38,993.9,0,66235.99,OK,Healthy,606593.3,481.8056394,0.75756689
PRD1071,WH07,2024-01-31,1885,273,160,573,111,509.5,0,99169.85,OK,Healthy,606593.3,321.8001592,1.134244312
PRD1071,WH07,2024-02-29,1339,273,160,190,528,76.1,0,70444.79,OK,Healthy,606593.3,453.0196415,0.80570458
PRD1071,WH07,2024-03-31,1904,273,160,482,53,1077.7,0,100169.44,OK,Healthy,606593.3,318.5889181,1.145677013
PRD1071,WH07,2024-04-30,1720,273,160,300,456,113.2,0,90489.2,OK,Healthy,606593.3,352.6705233,1.034960327
PRD1071,WH07,2024-05-31,1971,273,160,591,195,303.2,0,103694.31,OK,Healthy,606593.3,307.7591578,1.185992328
PRD1071,WH07,2024-06-30,1528,273,160,130,21,1528,0,80388.08,OK,Healthy,606593.3,396.985144,0.919429872
PRD1071,WH07,2024-07-31,1974,273,160,16,134,441.9,0,103852.14,OK,Healthy,606593.3,307.2914387,1.187797491
PRD1071,WH07,2024-08-31,1938,273,160,287,159,365.7,0,101958.18,OK,Healthy,606593.3,312.9996388,1.166135531
PRD1071,WH07,2024-09-30,1920,273,160,437,210,274.3,0,101011.2,OK,Healthy,606593.3,315.9340104,1.155304551
PRD1071,WH07,2024-10-31,2063,273,160,404,251,246.6,0,108534.43,OK,Healthy,606593.3,294.0345613,1.241350671
PRD1071,WH07,2024-11-30,1521,273,160,184,407,112.1,0,80019.81,OK,Healthy,606593.3,398.8121631,0.915217824
PRD1071,WH07,2024-12-31,1043,273,160,73,528,59.3,0,54872.23,OK,Healthy,606593.3,581.585139,0.627595128
PRD1071,WH10,2024-01-31,1513,352,111,471,223,203.5,0,79598.93,OK,Healthy,606593.3,400.9208857,0.910404055
PRD1071,WH10,2024-02-29,926,352,111,10,195,142.5,0,48716.86,OK,Healthy,606593.3,655.0683585,0.557193757
PRD1071,WH10,2024-03-31,1332,352,111,245,254,157.3,0,70076.52,OK,Healthy,606593.3,455.4003754,0.801492532
PRD1071,WH10,2024-04-30,993,352,111,104,353,84.4,0,52241.73,OK,Healthy,606593.3,610.8693857,0.597509072
PRD1071,WH10,2024-05-31,1501,352,111,173,52,866,0,78967.61,OK,Healthy,606593.3,404.1261159,0.903183401
PRD1071,WH10,2024-06-30,1411,352,111,225,434,97.5,0,74232.71,OK,Healthy,606593.3,429.9031184,0.849028501
PRD1071,WH10,2024-07-31,1265,352,111,324,402,94.4,0,66551.65,OK,Healthy,606593.3,479.5203953,0.761177217
PRD1071,WH10,2024-08-31,961,352,111,208,276,104.5,0,50558.21,OK,Healthy,606593.3,631.2105099,0.578253997
PRD1071,WH10,2024-09-30,1301,352,111,285,58,672.9,0,68445.61,OK,Healthy,606593.3,466.2515757,0.782839177
PRD1071,WH10,2024-10-31,1118,352,111,178,225,149.1,0,58817.98,OK,Healthy,606593.3,542.5700358,0.672724212
PRD1071,WH10,2024-11-30,1488,352,111,225,62,720,0,78283.68,OK,Healthy,606593.3,407.6567876,0.895361027
PRD1071,WH10,2024-12-31,1535,352,111,27,212,217.2,0,80756.35,OK,Healthy,606593.3,395.1747883,0.92364192
PRD1071,WH13,2024-01-31,1168,164,100,287,48,730,0,61448.48,OK,Healthy,606593.3,519.3435788,0.702810268
PRD1071,WH13,2024-02-29,1151,164,100,392,169,204.3,0,60554.11,OK,Healthy,606593.3,527.0141616,0.692581009
PRD1071,WH13,2024-03-31,1154,164,100,63,265,130.6,0,60711.94,OK,Healthy,606593.3,525.6441075,0.694386173
PRD1071,WH13,2024-04-30,849,164,100,3,142,179.4,0,44665.89,OK,Healthy,606593.3,714.4797409,0.510861231
PRD1071,WH13,2024-05-31,623,164,100,301,346,54,0,32776.03,OK,Healthy,606593.3,973.665008,0.374872258
PRD1071,WH13,2024-06-30,1257,164,100,220,110,342.8,0,66130.77,OK,Healthy,606593.3,482.5722355,0.756363448
PRD1071,WH13,2024-07-31,739,164,100,242,246,90.1,0,38878.79,OK,Healthy,606593.3,820.8299053,0.444671908
PRD1071,WH13,2024-08-31,798,164,100,21,341,70.2,0,41982.78,OK,Healthy,606593.3,760.1419799,0.480173454
PRD1071,WH13,2024-09-30,784,164,100,86,254,92.6,0,41246.24,OK,Healthy,606593.3,773.7159439,0.471749358
PRD1071,WH13,2024-10-31,1154,164,100,24,14,1154,0,60711.94,OK,Healthy,606593.3,525.6441075,0.694386173
PRD1071,WH13,2024-11-30,657,164,100,323,89,221.5,0,34564.77,OK,Healthy,606593.3,923.2774734,0.395330776
PRD1071,WH13,2024-12-31,817,164,100,60,2,817,0,42982.37,OK,Healthy,606593.3,742.4642595,0.491606155
PRD1071,WH09,2024-01-31,243,84,45,84,96,75.9,0,12784.23,OK,Healthy,606593.3,2496.268724,0.146218232
PRD1071,WH09,2024-02-29,205,84,45,43,70,87.9,0,10785.05,OK,Healthy,606593.3,2958.991707,0.12335283
PRD1071,WH09,2024-03-31,298,84,45,3,74,120.8,0,15677.78,OK,Healthy,606593.3,2035.547987,0.179312894
PRD1071,WH09,2024-04-30,293,84,45,77,104,84.5,0,15414.73,OK,Healthy,606593.3,2070.2843,0.176304288
PRD1071,WH09,2024-05-31,275,84,45,67,93,88.7,0,14467.75,OK,Healthy,606593.3,2205.793818,0.165473308
PRD1071,WH09,2024-06-30,401,84,45,120,21,401,0,21096.61,OK,Healthy,606593.3,1512.701496,0.241290169
PRD1071,WH09,2024-07-31,226,84,45,49,95,71.4,0,11889.86,OK,Healthy,606593.3,2684.04115,0.135988973
PRD1071,WH09,2024-08-31,399,84,45,20,54,221.7,0,20991.39,OK,Healthy,606593.3,1520.28396,0.240086727
PRD1071,WH09,2024-09-30,222,84,45,52,96,69.4,0,11679.42,OK,Healthy,606593.3,2732.402252,0.133582089
PRD1071,WH09,2024-10-31,225,84,45,40,53,127.4,0,11837.25,OK,Healthy,606593.3,2695.970222,0.135387252
PRD1071,WH09,2024-11-30,272,84,45,107,71,114.9,0,14309.92,OK,Healthy,606593.3,2230.122426,0.163668145
PRD1071,WH09,2024-12-31,388,84,45,4,36,323.3,0,20412.68,OK,Healthy,606593.3,1563.384794,0.233467795
PRD1071,WH02,2024-01-31,662,148,110,278,183,108.5,0,34827.82,OK,Healthy,606593.3,916.3040785,0.398339382
PRD1071,WH02,2024-02-29,985,148,110,6,103,286.9,0,51820.85,OK,Healthy,606593.3,615.8307614,0.592695303
PRD1071,WH02,2024-03-31,483,148,110,272,277,52.3,0,25410.63,OK,Healthy,606593.3,1255.886749,0.290631301
PRD1071,WH02,2024-04-30,892,148,110,188,115,232.7,0,46928.12,OK,Healthy,606593.3,680.0373318,0.536735239
PRD1071,WH02,2024-05-31,635,148,110,222,241,79,0,33407.35,OK,Healthy,606593.3,955.2650394,0.382092911
PRD1071,WH02,2024-06-30,751,148,110,36,233,96.7,0,39510.11,OK,Healthy,606593.3,807.7141145,0.451892561
PRD1071,WH02,2024-07-31,768,148,110,199,163,141.3,0,40404.48,OK,Healthy,606593.3,789.835026,0.46212182
PRD1071,WH02,2024-08-31,953,148,110,107,139,205.7,0,50137.33,OK,Healthy,606593.3,636.509234,0.573440228
PRD1071,WH02,2024-09-30,783,148,110,243,116,202.5,0,41193.63,OK,Healthy,606593.3,774.7040868,0.471147637
PRD1071,WH02,2024-10-31,795,148,110,264,124,192.3,0,41824.95,OK,Healthy,606593.3,763.0104403,0.478368291
PRD1071,WH02,2024-11-30,811,148,110,186,90,270.3,0,42666.71,OK,Healthy,606593.3,747.9572133,0.487995829
PRD1071,WH02,2024-12-31,491,148,110,54,151,97.5,0,25831.51,OK,Healthy,606593.3,1235.424236,0.29544507
PRD1072,WH07,2024-01-31,2981,476,320,136,864,103.5,0,36040.29,OK,Healthy,95946.24,32.18592419,11.34036102
PRD1072,WH07,2024-02-29,2076,476,320,1077,656,94.9,0,25098.84,OK,Healthy,95946.24,46.21687861,7.897547627
PRD1072,WH07,2024-03-31,1743,476,320,64,812,64.4,0,21072.87,OK,Healthy,95946.24,55.04660929,6.630744467
PRD1072,WH07,2024-04-30,2881,476,320,530,708,122.1,0,34831.29,OK,Healthy,95946.24,33.30310309,10.95993965
PRD1072,WH07,2024-05-31,1983,476,320,947,108,550.8,0,23974.47,OK,Healthy,95946.24,48.38438729,7.543755753
PRD1072,WH07,2024-06-30,1697,476,320,1053,553,92.1,0,20516.73,OK,Healthy,95946.24,56.53873895,6.455750637
PRD1072,WH07,2024-07-31,1866,476,320,469,24,1866,0,22559.94,OK,Healthy,95946.24,51.41813505,7.098662751
PRD1072,WH07,2024-08-31,1805,476,320,476,725,74.7,0,21822.45,OK,Healthy,95946.24,53.15581163,6.866605716
PRD1072,WH07,2024-09-30,3392,476,320,211,34,2992.9,0,41009.28,OK,Healthy,95946.24,28.28603774,12.90389285
PRD1072,WH07,2024-10-31,2300,476,320,216,80,862.5,0,27807,OK,Healthy,95946.24,41.71575652,8.749691494
PRD1072,WH07,2024-11-30,2955,476,320,343,474,187,0,35725.95,OK,Healthy,95946.24,32.46911675,11.24145146
PRD1072,WH07,2024-12-31,2591,476,320,534,506,153.6,0,31325.19,OK,Healthy,95946.24,37.03058279,9.856717679
PRD1072,WH17,2024-01-31,313,76,35,80,37,253.8,0,3784.17,OK,Healthy,95946.24,306.537508,1.190718886
PRD1072,WH17,2024-02-29,260,76,35,14,85,91.8,0,3143.4,OK,Healthy,95946.24,369.024,0.98909556
PRD1072,WH17,2024-03-31,401,76,35,134,41,293.4,0,4848.09,OK,Healthy,95946.24,239.2674314,1.525489691
PRD1072,WH17,2024-04-30,297,76,35,100,58,153.6,0,3590.73,OK,Healthy,95946.24,323.0513131,1.129851467
PRD1072,WH17,2024-05-31,332,76,35,10,48,207.5,0,4013.88,OK,Healthy,95946.24,288.9946988,1.262998946
PRD1072,WH17,2024-06-30,320,76,35,47,10,320,0,3868.8,OK,Healthy,95946.24,299.832,1.217348382
PRD1072,WH17,2024-07-31,429,76,35,95,32,402.2,0,5186.61,OK,Healthy,95946.24,223.6509091,1.632007674
PRD1072,WH17,2024-08-31,283,76,35,64,50,169.8,0,3421.47,OK,Healthy,95946.24,339.0326502,1.076592475
PRD1072,WH17,2024-09-30,312,76,35,75,109,85.9,0,3772.08,OK,Healthy,95946.24,307.52,1.186914672
PRD1072,WH17,2024-10-31,281,76,35,122,77,109.5,0,3397.29,OK,Healthy,95946.24,341.445694,1.068984048
PRD1072,WH17,2024-11-30,404,76,35,119,115,105.4,0,4884.36,OK,Healthy,95946.24,237.4906931,1.536902332
PRD1072,WH17,2024-12-31,238,76,35,102,13,238,0,2877.42,OK,Healthy,95946.24,403.1354622,0.905402859
PRD1072,WH02,2024-01-31,2812,502,328,324,490,172.2,0,33997.08,OK,Healthy,95946.24,34.1202845,10.6974489
PRD1072,WH02,2024-02-29,3101,502,328,646,299,311.1,0,37491.09,OK,Healthy,95946.24,30.94041922,11.79686666
PRD1072,WH02,2024-03-31,3134,502,328,247,516,182.2,0,37890.06,OK,Healthy,95946.24,30.61462668,11.92240571
PRD1072,WH02,2024-04-30,2109,502,328,914,446,141.9,0,25497.81,OK,Healthy,95946.24,45.49371266,8.023086679
PRD1072,WH02,2024-05-31,2182,502,328,419,131,499.7,0,26380.38,OK,Healthy,95946.24,43.97169569,8.300794278
PRD1072,WH02,2024-06-30,2293,502,328,366,50,1375.8,0,27722.37,OK,Healthy,95946.24,41.8431051,8.723061998
PRD1072,WH02,2024-07-31,2348,502,328,175,781,90.2,0,28387.32,OK,Healthy,95946.24,40.86296422,8.932293751
PRD1072,WH02,2024-08-31,2630,502,328,790,513,153.8,0,31796.7,OK,Healthy,95946.24,36.48146008,10.00508201
PRD1072,WH02,2024-09-30,1564,502,328,286,780,60.2,0,18908.76,OK,Healthy,95946.24,61.34670077,5.949790216
PRD1072,WH02,2024-10-31,2818,502,328,330,89,949.9,0,34069.62,OK,Healthy,95946.24,34.04763662,10.72027419
PRD1072,WH02,2024-11-30,2310,502,328,559,656,105.6,0,27927.9,OK,Healthy,95946.24,41.53516883,8.787733631
PRD1072,WH02,2024-12-31,2535,502,328,775,84,905.4,0,30648.15,OK,Healthy,95946.24,37.84861538,9.643681712
PRD1073,WH08,2024-01-31,2806,396,268,349,245,343.6,0,61395.28,OK,Healthy,125219.24,44.625531,8.179174382
PRD1073,WH08,2024-02-29,2608,396,268,526,68,1150.6,0,57063.04,OK,Healthy,125219.24,48.01351227,7.602026653
PRD1073,WH08,2024-03-31,2732,396,268,669,182,450.3,0,59776.16,OK,Healthy,125219.24,45.83427526,7.963472706
PRD1073,WH08,2024-04-30,2694,396,268,271,250,323.3,0,58944.72,OK,Healthy,125219.24,46.48078693,7.85270698
PRD1073,WH08,2024-05-31,1989,396,268,574,703,84.9,0,43519.32,OK,Healthy,125219.24,62.95587733,5.797711278
PRD1073,WH08,2024-06-30,2274,396,268,205,89,766.5,0,49755.12,OK,Healthy,125219.24,55.06562885,6.628454222
PRD1073,WH08,2024-07-31,2828,396,268,839,106,800.4,0,61876.64,OK,Healthy,125219.24,44.27837341,8.243301908
PRD1073,WH08,2024-08-31,1740,396,268,276,109,478.9,0,38071.2,OK,Healthy,125219.24,71.96508046,5.071904286
PRD1073,WH08,2024-09-30,2324,396,268,3,43,1621.4,0,50849.12,OK,Healthy,125219.24,53.88091222,6.774198598
PRD1073,WH08,2024-10-31,1722,396,268,615,706,73.2,0,37677.36,OK,Healthy,125219.24,72.71732869,5.01943631
PRD1073,WH08,2024-11-30,2328,396,268,353,476,146.7,0,50936.64,OK,Healthy,125219.24,53.78833333,6.785858148
PRD1073,WH08,2024-12-31,2866,396,268,542,163,527.5,0,62708.08,OK,Healthy,125219.24,43.691291,8.354067634
PRD1073,WH06,2024-01-31,3251,768,367,547,764,127.7,0,71131.88,OK,Healthy,125219.24,38.51714549,9.476299329
PRD1073,WH06,2024-02-29,2821,768,367,182,708,119.5,0,61723.48,OK,Healthy,125219.24,44.3882453,8.222897695
PRD1073,WH06,2024-03-31,1785,768,367,960,415,129,0,39055.8,OK,Healthy,125219.24,70.15083473,5.203074224
PRD1073,WH06,2024-04-30,3275,768,367,651,711,138.2,0,71657,OK,Healthy,125219.24,38.23488244,9.54625663
PRD1073,WH06,2024-05-31,2035,768,367,481,874,69.9,0,44525.8,OK,Healthy,125219.24,61.53279607,5.931796104
PRD1073,WH06,2024-06-30,1686,768,367,107,672,75.3,0,36889.68,OK,Healthy,125219.24,74.27001186,4.91450036
PRD1073,WH06,2024-07-31,1584,768,367,534,536,88.7,0,34657.92,OK,Healthy,125219.24,79.05255051,4.617181832
PRD1073,WH06,2024-08-31,3236,768,367,335,465,208.8,0,70803.68,OK,Healthy,125219.24,38.69568603,9.432576016
PRD1073,WH06,2024-09-30,1904,768,367,280,91,627.7,0,41659.52,OK,Healthy,125219.24,65.76640756,5.549945839
PRD1073,WH06,2024-10-31,1708,768,367,689,357,143.5,0,37371.04,OK,Healthy,125219.24,73.31337237,4.978627885
PRD1073,WH06,2024-11-30,2506,768,367,95,779,96.5,0,54831.28,OK,Healthy,125219.24,49.96777334,7.304708126
PRD1073,WH06,2024-12-31,1555,768,367,388,604,77.2,0,34023.4,OK,Healthy,125219.24,80.52684244,4.532650094
PRD1073,WH14,2024-01-31,3031,466,237,887,718,126.6,0,66318.28,OK,Healthy,125219.24,41.31284725,8.835024075
PRD1073,WH14,2024-02-29,1835,466,237,1030,728,75.6,0,40149.8,OK,Healthy,125219.24,68.23936785,5.3488186
PRD1073,WH14,2024-03-31,2633,466,237,55,126,626.9,0,57610.04,OK,Healthy,125219.24,47.55763008,7.674898841
PRD1073,WH14,2024-04-30,1852,466,237,143,419,132.6,0,40521.76,OK,Healthy,125219.24,67.61298056,5.398371688
PRD1073,WH14,2024-05-31,3277,466,237,300,77,1276.8,0,71700.76,OK,Healthy,125219.24,38.21154715,9.552086405
PRD1073,WH14,2024-06-30,2460,466,237,1106,934,79,0,53824.8,OK,Healthy,125219.24,50.90213008,7.1706233
PRD1073,WH14,2024-07-31,1701,466,237,929,260,196.3,0,37217.88,OK,Healthy,125219.24,73.61507349,4.958223672
PRD1073,WH14,2024-08-31,3524,466,237,74,894,118.3,0,77105.12,OK,Healthy,125219.24,35.53326901,10.27206362
PRD1073,WH14,2024-09-30,3162,466,237,796,754,125.8,0,69184.56,OK,Healthy,125219.24,39.60127767,9.21687434
PRD1073,WH14,2024-10-31,3352,466,237,527,582,172.8,0,73341.76,OK,Healthy,125219.24,37.35657518,9.770702969
